Position,Vin,Ifbk,Speed,DBG_0,DBG_1,DBG_2,DBG_3,DBG_4,DBG_5
280494,6505,18,55,0.5,10,0,0,0,0
280818,6505,11,55,0.5,10,0,0,0,0
281142,6505,15,55,0.5,10,0,0,0,0
281466,6505,12,55,0.5,10,0,0,0,0
281790,6505,6,54,0.5,10,0,0,0,0
282114,6505,17,56,0.5,10,0,0,0,0
282438,6505,4,55,0.5,10,0,0,0,0
282753,6505,6,56,0.5,10,0,0,0,0
283077,6505,22,58,0.5,10,0,0,0,0
283401,6505,8,58,0.5,10,0,0,0,0
283725,6505,8,57,0.5,10,0,0,0,0
284049,6505,7,56,0.5,10,0,0,0,0
284373,6505,13,55,0.5,10,0,0,0,0
284697,6505,19,53,0.5,10,0,0,0,0
285012,6505,7,56,0.5,10,0,0,0,0
285336,6505,9,56,0.5,10,0,0,0,0
285660,6505,21,58,0.5,10,0,0,0,0
285984,6505,5,57,0.5,10,0,0,0,0
286308,6505,7,53,0.5,10,0,0,0,0
286623,6505,12,56,0.5,10,0,0,0,0
286947,6505,5,58,0.5,10,0,0,0,0
287271,6505,17,58,0.5,10,0,0,0,0
287595,6505,9,56,0.5,10,0,0,0,0
287919,6505,16,56,0.5,10,0,0,0,0
288234,6505,24,56,0.5,10,0,0,0,0
288558,6505,11,56,0.5,10,0,0,0,0
288882,6505,5,56,0.5,10,0,0,0,0
289206,6505,17,58,0.5,10,0,0,0,0
289530,6505,11,55,0.5,10,0,0,0,0
289845,6505,10,55,0.5,10,0,0,0,0
290169,6505,11,56,0.5,10,0,0,0,0
290493,6505,9,56,0.5,10,0,0,0,0
290817,6505,20,57,0.5,10,0,0,0,0
291141,6505,9,56,0.5,10,0,0,0,0
291465,6505,10,54,0.5,10,0,0,0,0
291780,6505,16,56,0.5,10,0,0,0,0
292104,6505,11,57,0.5,10,0,0,0,0
292428,6505,12,56,0.5,10,0,0,0,0
292752,6505,12,58,0.5,10,0,0,0,0
293076,6505,14,53,0.5,10,0,0,0,0
293391,6505,20,57,0.5,10,0,0,0,0
293715,6505,12,58,0.5,10,0,0,0,0
294039,6505,8,56,0.5,10,0,0,0,0
294363,6505,11,56,0.5,10,0,0,0,0
294687,6505,6,58,0.5,10,0,0,0,0
295011,6505,11,57,0.5,10,0,0,0,0
295326,6505,11,57,0.5,10,0,0,0,0
295650,6505,17,56,0.5,10,0,0,0,0
295974,6505,21,55,0.5,10,0,0,0,0
296298,6505,12,55,0.5,10,0,0,0,0
296613,6505,12,54,0.5,10,0,0,0,0
296937,6505,18,56,0.5,10,0,0,0,0
297261,6505,12,54,0.5,10,0,0,0,0
297576,6505,15,57,0.5,10,0,0,0,0
297900,6505,7,56,0.5,10,0,0,0,0
298224,6505,11,56,0.5,10,0,0,0,0
298548,6505,9,57,0.5,10,0,0,0,0
298872,6505,16,53,0.5,10,0,0,0,0
299187,6505,12,58,0.5,10,0,0,0,0
299511,6505,14,56,0.5,10,0,0,0,0
299835,6505,7,59,0.5,10,0,0,0,0
300159,6505,21,56,0.5,10,0,0,0,0
300483,6505,8,55,0.5,10,0,0,0,0
300798,6505,15,55,0.5,10,0,0,0,0
301122,6505,24,55,0.5,10,0,0,0,0
301446,6505,9,55,0.5,10,0,0,0,0
301770,6505,8,55,0.5,10,0,0,0,0
302094,6505,11,56,0.5,10,0,0,0,0
302418,6505,10,57,0.5,10,0,0,0,0
302733,6505,15,54,0.5,10,0,0,0,0
303057,6505,12,56,0.5,10,0,0,0,0
303381,6505,12,55,0.5,10,0,0,0,0
303705,6505,13,55,0.5,10,0,0,0,0
304029,6505,8,56,0.5,10,0,0,0,0
304353,6505,9,55,0.5,10,0,0,0,0
304668,6505,17,54,0.5,10,0,0,0,0
304992,6505,3,55,0.5,10,0,0,0,0
305325,6505,12,54,0.5,10,0,0,0,0
305640,6505,7,54,0.5,10,0,0,0,0
305964,6505,12,56,0.5,10,0,0,0,0
306288,6505,17,52,0.5,10,0,0,0,0
306603,6505,11,54,0.5,10,0,0,0,0
306936,6505,9,56,0.5,10,0,0,0,0
307260,6505,18,56,0.5,10,0,0,0,0
307575,6505,9,54,0.5,10,0,0,0,0
307899,6505,15,58,0.5,10,0,0,0,0
308223,6505,12,58,0.5,10,0,0,0,0
308547,6505,6,58,0.5,10,0,0,0,0
308853,3111,-53,50,0.5,10,0,0,0,0
309096,3111,-14,39,0.5,10,0,0,0,0
309312,3111,-10,32,0.5,10,0,0,0,0
309501,3111,-5,32,0.5,10,0,0,0,0
309672,3111,-4,30,0.5,10,0,0,0,0
309825,3111,1,26,0.5,10,0,0,0,0
309969,3111,4,24,0.5,10,0,0,0,0
310104,3111,8,23,0.5,10,0,0,0,0
310239,3111,7,20,0.5,10,0,0,0,0
310374,3111,12,25,0.5,10,0,0,0,0
310509,3111,5,28,0.5,10,0,0,0,0
310635,3111,9,17,0.5,10,0,0,0,0
310770,3111,12,21,0.5,10,0,0,0,0
310896,3111,13,23,0.5,10,0,0,0,0
311022,3111,10,20,0.5,10,0,0,0,0
311139,3111,9,17,0.5,10,0,0,0,0
311265,3111,9,14,0.5,10,0,0,0,0
311391,3111,18,25,0.5,10,0,0,0,0
311517,3111,14,25,0.5,10,0,0,0,0
311643,3111,12,19,0.5,10,0,0,0,0
311760,3111,13,25,0.5,10,0,0,0,0
311895,3111,15,23,0.5,10,0,0,0,0
312021,3111,11,27,0.5,10,0,0,0,0
312156,3111,6,16,0.5,10,0,0,0,0
312282,3111,6,25,0.5,10,0,0,0,0
312417,3111,16,27,0.5,10,0,0,0,0
312552,3111,8,14,0.5,10,0,0,0,0
312678,3111,9,14,0.5,10,0,0,0,0
312795,3111,13,25,0.5,10,0,0,0,0
312921,3111,15,25,0.5,10,0,0,0,0
313047,3111,8,20,0.5,10,0,0,0,0
313164,3111,11,21,0.5,10,0,0,0,0
313290,3111,11,22,0.5,10,0,0,0,0
313416,3111,17,20,0.5,10,0,0,0,0
313542,3111,13,24,0.5,10,0,0,0,0
313668,3111,10,22,0.5,10,0,0,0,0
313794,3111,9,23,0.5,10,0,0,0,0
313929,3111,13,23,0.5,10,0,0,0,0
314055,3111,3,18,0.5,10,0,0,0,0
314190,3111,7,21,0.5,10,0,0,0,0
314316,3111,9,22,0.5,10,0,0,0,0
314442,3111,15,21,0.5,10,0,0,0,0
314568,3111,14,21,0.5,10,0,0,0,0
314694,3111,12,19,0.5,10,0,0,0,0
314811,3111,11,21,0.5,10,0,0,0,0
314937,3111,12,25,0.5,10,0,0,0,0
315063,3111,12,25,0.5,10,0,0,0,0
315189,3111,13,26,0.5,10,0,0,0,0
315306,3111,15,20,0.5,10,0,0,0,0
315441,3111,7,20,0.5,10,0,0,0,0
315567,3111,12,24,0.5,10,0,0,0,0
315693,3111,3,27,0.5,10,0,0,0,0
315819,3111,6,19,0.5,10,0,0,0,0
315954,3111,9,25,0.5,10,0,0,0,0
316089,3111,10,28,0.5,10,0,0,0,0
316215,3111,11,24,0.5,10,0,0,0,0
316341,3111,10,24,0.5,10,0,0,0,0
316458,3111,9,18,0.5,10,0,0,0,0
316584,3111,15,20,0.5,10,0,0,0,0
316701,3111,17,16,0.5,10,0,0,0,0
316827,3111,13,15,0.5,10,0,0,0,0
316953,3111,10,26,0.5,10,0,0,0,0
317079,3111,15,27,0.5,10,0,0,0,0
317205,3111,9,26,0.5,10,0,0,0,0
317331,3111,10,18,0.5,10,0,0,0,0
317457,3111,11,24,0.5,10,0,0,0,0
317592,3111,13,25,0.5,10,0,0,0,0
317727,3111,7,20,0.5,10,0,0,0,0
317853,3111,11,23,0.5,10,0,0,0,0
317979,3111,11,28,0.5,10,0,0,0,0
318105,3111,18,27,0.5,10,0,0,0,0
318231,3111,12,22,0.5,10,0,0,0,0
318348,3111,12,22,0.5,10,0,0,0,0
318474,3111,9,18,0.5,10,0,0,0,0
318600,3111,9,18,0.5,10,0,0,0,0
318726,3111,14,17,0.5,10,0,0,0,0
318843,3111,10,19,0.5,10,0,0,0,0
318969,3111,14,25,0.5,10,0,0,0,0
319095,3111,16,21,0.5,10,0,0,0,0
319230,3111,10,19,0.5,10,0,0,0,0
319356,3111,6,24,0.5,10,0,0,0,0
319491,3111,12,22,0.5,10,0,0,0,0
319617,3111,12,22,0.5,10,0,0,0,0
319752,3111,11,22,0.5,10,0,0,0,0
319878,3111,12,22,0.5,10,0,0,0,0
319995,3111,9,16,0.5,10,0,0,0,0
320121,3111,12,25,0.5,10,0,0,0,0
320247,3111,7,22,0.5,10,0,0,0,0
320364,3111,10,21,0.5,10,0,0,0,0
320490,3111,7,17,0.5,10,0,0,0,0
320616,3111,18,18,0.5,10,0,0,0,0
320742,3111,12,24,0.5,10,0,0,0,0
320868,3111,9,22,0.5,10,0,0,0,0
320994,3111,7,24,0.5,10,0,0,0,0
321129,3111,14,21,0.5,10,0,0,0,0
321255,3111,8,22,0.5,10,0,0,0,0
321390,3111,8,21,0.5,10,0,0,0,0
321516,3111,12,20,0.5,10,0,0,0,0
321642,3111,14,24,0.5,10,0,0,0,0
321768,3111,11,24,0.5,10,0,0,0,0
321849,-2592,-97,17,0.5,10,0,0,0,0
321822,-2592,-45,-4,0.5,10,0,0,0,0
321750,-2592,-28,-8,0.5,10,0,0,0,0
